site,title,abstract,status,primary_area,keywords,rating,presentation,confidence,soundness,contribution,pdf_link,score_top_overall,llm_category,llm_confidence,llm_reasoning,local_top_overall
https://openreview.net/forum?id=eZO38vANPM,IMSE: Intrinsic Mixture of Spectral Experts Fine-tuning for Test-Time Adaptation,"Test-time adaptation (TTA) has been widely explored to prevent performance degradation when test data differ from the training distribution.
However, fully leveraging the rich representations of large pretrained models with minimal parameter updates remains underexplored.
In this paper, we propose a novel approach, Intrinsic Mixture of Spectral Experts (IMSE), that leverages the spectral experts inherently embedded in Vision Transformers. 
We decompose each linear layer via singular value decomposition (SVD) and adapt only the singular values, referring to each decomposed rank-1 component as a spectral expert while keeping the singular vectors fixed.
We further identify a key limitation of entropy minimization in TTA: it often reduces feature variance, causing the model to rely on domain-specific cues rather than class-discriminative features. 
To address this, we propose a diversity maximization loss based on singular vector–input alignment, which maximizing diversity of response pattern.
In the continual test-time adaptation (CTTA) scenario, beyond preserving pretrained knowledge, it is crucial to retain and reuse knowledge from previously observed domains. We introduce Domain-Aware Spectral Code Retrieval, which estimates input distributions to detect domain shifts, and retrieves adapted singular values for rapid adaptation.
Extensive experiments show that our method achieves state-of-the-art performance on ImageNet-C/R/A under single-domain TTA. In CTTA, it improves accuracy by 3.4pp with 2,000$\times$ fewer trainable parameters.",Poster,"transfer learning, meta learning, and lifelong learning","test time adaptation, continual learning","4, 4, 6, 8","3, 3, 3, 3","4, 3, 4, 3","2, 2, 3, 4","3, 3, 3, 3",https://openreview.net/pdf?id=eZO38vANPM,0.17462556751288422,Inference Optimisation,high,"The paper proposes a method for Test-Time Adaptation (TTA), which involves adjusting model parameters during the inference phase to handle distribution shifts. This aligns directly with the Inference Optimisation category's inclusion of inference-time adaptation algorithms.",0.4638362517780071
https://openreview.net/forum?id=tg19FVh3p1,Weak-to-Strong Diffusion,"The goal of generative diffusion models is to align the learned distribution with the real data distribution through gradient score matching. However, inherent limitations of current generative models lead to an inevitable gap between generated data and real data. To address this, we propose Weak-to-Strong Diffusion (W2SD), a novel framework that utilizes the estimated gap between existing weak and strong models (i.e., weak-to-strong gap) to bridge the gap between an ideal model and a strong model. By employing a reflective operation that alternates between denoising and inversion with weak-to-strong gap, W2SD steers latent variables along sampling trajectories toward regions of the real data distribution. W2SD is highly flexible and broadly applicable, enabling diverse improvements through the strategic selection of weak-to-strong model pairs (e.g., DreamShaper vs. SD1.5, good experts vs. bad experts in MoE). Extensive experiments demonstrate that W2SD significantly improves human preference, aesthetic quality, and prompt adherence, achieving significantly improved performance across various modalities (e.g., image, video), architectures (e.g., UNet-based, DiT-based, MoE), and benchmarks. For example, Juggernaut-XL with W2SD can improve with the HPSv2 winning rate up to 90\% over the original results. Moreover, the performance gains achieved by W2SD markedly outweigh its additional computational overhead, while the cumulative improvements from different weak-to-strong gap further solidify its practical utility and deployability.",Poster,generative models,"Diffusion Models, Diffusion Sampling, Text-to-Image Generation","4, 4, 6, 6, 8","2, 2, 3, 4, 4","3, 4, 4, 4, 5","2, 3, 3, 3, 4","2, 3, 3, 3, 3",https://openreview.net/pdf?id=tg19FVh3p1,0.34566562838176024,Inference Optimisation,high,The paper introduces a sampling framework that steers latent variables during inference to improve diffusion model quality. This fits the inference-time adaptation/algorithms category better than training infrastructure or domain-specific applications.,0.4630656825418111
https://openreview.net/forum?id=bGtmGTbmaz,Eigen-1: Scientific Reasoning through Adaptive Multi-Agent Refinement and Monitor-based RAG,"Large language models (LLMs) have recently shown strong progress on scientific reasoning, yet two major bottlenecks remain. First, explicit retrieval fragments reasoning, imposing a hidden tool tax of extra tokens and steps. Second, multi-agent pipelines often dilute strong solutions by averaging across all candidates. We address these challenges with a unified framework that combines implicit retrieval and structured collaboration. At its foundation, a Monitor-based retrieval module operates at the token level, integrating external knowledge with minimal disruption to reasoning. On top of this substrate, Hierarchical Solution Refinement (HSR) iteratively designates each candidate as an anchor to be repaired by its peers, while Quality-Aware Iterative Reasoning (QAIR) adapts refinement to solution quality. On Humanity’s Last Exam (HLE) Bio/Chem Gold, our framework achieves 48.3% accuracy—the highest reported to date, surpassing the strongest agent baseline by 13.4 points and leading frontier LLMs by up to 18.1 points, while simultaneously reducing token usage by 53.5% and agent steps by 43.7%. Results on SuperGPQA and TRQA confirm robustness across domains. Error analysis shows that reasoning failures and knowledge gaps co-occur in over 85% of cases, while diversity analysis reveals a clear dichotomy: retrieval tasks benefit from solution variety, whereas reasoning tasks favor consensus. Together, these findings demonstrate how implicit augmentation and structured refinement overcome the inefficiencies of explicit tool use and uniform aggregation.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","LLM Agents, Reasoning","6, 6, 6","3, 4, 3","3, 3, 4","3, 3, 3","2, 3, 3",https://openreview.net/pdf?id=bGtmGTbmaz,0.5971189486484165,Inference Optimisation,high,"The paper introduces a general multi-agent framework for optimizing test-time reasoning efficiency and accuracy, which aligns with inference-time adaptation algorithms. Although evaluated on scientific benchmarks, the primary contribution is the reasoning method rather than a specific life sciences application.",0.4584797529977402
https://openreview.net/forum?id=MSHPrMpIHZ,Sem-MoE: Semantic-aware Model-Data Collaborative Scheduling for Efficient MoE Inference,"Prevailing LLM (Large Language Model) serving engines employ expert parallelism (EP) to implement multi-device inference of massive Mixture-of-Experts (MoE) models. However, the efficiency of expert parallel inference is largely bounded by inter-device communication, as EP embraces expensive all-to-all collectives to route tokens to the remote experts if not collocating on the same GPU/NPU device. Nevertheless, state-of-the-art schemes treat expert device-placement and request (or token) device-scheduling as separate concerns, triggering excessive communication between them and compromising inference efficiency

This paper proposes Sem-MoE, a novel \textbf{model-data} collaborative scheduling framework to minimize the steep communication costs in EP-centric MoE serving. Sem-MoE maximally collocates experts and their activating tokens onto the same device using proactively modeled activation likelihood between them and introduces three key techniques: (1) Offline model scheduling, which preliminarily clusters and collocates experts onto devices based on their co-activation tendencies for certain classes of input. (2) Online inter-request data scheduling for Attention-DP setups, which proactively rebatches incoming requests onto the device that hosts experts most likely and frequently activated by the corresponding requests. (3) Online intra-request data scheduling for Attention-TP setups, which seamlessly fuses a token reshuffling procedure into the original inference pipeline and proactively reschedules tokens to devices to reduce dispersed remote routing. We build Sem-MoE into a prevailing LLM serving engine SGLANG. Experiments show our collaborative scheduling approach can effectively reduce the all-to-all communication volume in EP and achieve superior inference throughput compared to existing solutions.",Poster,"infrastructure, software libraries, hardware, systems, etc.","Mixture of Experts, All-to-All Communication, Distributed Inference","4, 6, 6","3, 3, 3","4, 5, 2","2, 3, 3","3, 3, 3",https://openreview.net/pdf?id=MSHPrMpIHZ,0.17235373356007164,Inference Optimisation,high,The paper targets inference throughput and communication efficiency specifically for LLM serving engines and MoE models. This focus on optimizing the inference phase aligns best with Inference Optimisation rather than the training-centric examples listed under Infrastructure.,0.45210232214000234
https://openreview.net/forum?id=0RdAmwfVku,VoG: Enhancing LLM Reasoning through Stepwise Verification on Knowledge Graphs,"Large Language Models (LLMs) excel at various reasoning tasks but still encounter challenges such as hallucination and factual inconsistency in knowledge-intensive tasks, primarily due to a lack of external knowledge and factual verification. These challenges could be mitigated by leveraging knowledge graphs (KGs) to support more reliable LLM reasoning. However, existing KG-augmented LLM frameworks still rely on static integration mechanisms that cannot adjust reasoning in response to evolving context and retrieved evidence, resulting in error propagation and incomplete reasoning. To alleviate these issues, we propose  **V**erify-**o**n-**G**raph (**VoG**), a scalable and model-agnostic framework to enhance LLM reasoning via iterative retrieval, stepwise verification, and adaptive revision. Besides performing KG retrieval guided by an initially generated reasoning plan, VoG iteratively verifies and revises the reasoning plan, correcting intermediate errors in consideration of the varying contextual conditions. During plan revision, VoG leverages a context-aware multi-armed bandit strategy, guided by reward signals that capture uncertainty and semantic consistency, to enhance the alignment between the reasoning plan and retrieved evidence in a more adaptive and reliable way. Experimental results across three benchmark datasets show that VoG consistently improves both reasoning accuracy and efficiency. Our code is available at https://anonymous.4open.science/r/VoG-132C/.",Poster,"neurosymbolic & hybrid AI systems (physics-informed, logic & formal reasoning, etc.)","LLM reasoning, Knowledge Graphs, KG-enhanced LLM","4, 4, 6, 8","3, 2, 3, 4","5, 5, 4, 5","2, 2, 3, 4","2, 2, 3, 4",https://openreview.net/pdf?id=0RdAmwfVku,0.12125700549197446,Inference Optimisation,high,The paper proposes a framework to enhance LLM reasoning accuracy and efficiency during inference through stepwise verification and adaptive revision. This aligns with inference-time adaptation and reasoning algorithms rather than software engineering or infrastructure.,0.418565735349631
https://openreview.net/forum?id=KUNywR7nQx,Learning Shrinks the Hard Tail: Training‑Dependent Inference Scaling in a Solvable Linear Model,"We analyze neural scaling laws in a solvable model of last-layer fine-tuning where targets have intrinsic, instance-heterogeneous difficulty. In our Latent Instance Difficulty (LID) model, each input's target variance is governed by a latent ''precision'' drawn from a heavy-tailed distribution. While generalization loss recovers standard scaling laws, our main contribution connects this to inference. The pass@$k$ failure rate exhibits a power-law decay, $k^{-\beta_\mathrm{eff}}$, but the observed exponent $\beta_\mathrm{eff}$ is training-dependent. It grows with sample size $N$ before saturating at an intrinsic limit $\beta$ set by the difficulty distribution's tail. This coupling reveals that learning shrinks the ''hard tail'' of the error distribution: improvements in the model's generalization error steepen the pass@$k$ curve until irreducible target variance dominates. The LID model yields testable, closed-form predictions for this behavior, including a compute-allocation rule that favors training before saturation and inference attempts after. 
We validate these predictions in simulations and in two real‑data proxies: CIFAR‑10H (human‑label variance) and a maths teacher–student distillation task.",Poster,learning theory,"Scaling Laws, Inference scaling, test time compute, linear models, fine tuning","4, 4, 8","3, 1, 3","4, 3, 3","3, 3, 3","3, 3, 3",https://openreview.net/pdf?id=KUNywR7nQx,0.2419729359000503,Inference Optimisation,high,"The paper theoretically analyzes inference scaling laws and pass@$k$ performance relative to training compute. It proposes compute-allocation strategies between training and test-time inference, aligning directly with inference optimization.",0.41375766986028817
https://openreview.net/forum?id=YdK1ZRhrKi,SNAP-UQ: Self-supervised Next-Activation Prediction for Single-Pass Uncertainty in TinyML,"Reliable uncertainty estimation is a key missing piece for on-device monitoring in TinyML: microcontrollers must detect failures, distribution shift, or accuracy drops under strict flash/latency budgets, yet common uncertainty approaches (deep ensembles, MC dropout, early exits, temporal buffering) typically require multiple passes, extra branches, or state that is impractical on milliwatt hardware. This paper proposes a novel and practical method, SNAP-UQ, for single-pass, label-free uncertainty estimation based on depth-wise next-activation prediction. SNAP-UQ taps a small set of backbone layers and uses tiny int8 heads to predict the mean and scale of the next activation from a low-rank projection of the previous one; the resulting standardized prediction error forms a depth-wise surprisal signal that is aggregated and mapped through a lightweight monotone calibrator into an actionable uncertainty score. The design introduces no temporal buffers or auxiliary exits and preserves state-free inference, while increasing deployment footprint by only a few tens of kilobytes. Across vision and audio backbones, SNAP-UQ reduces flash and latency relative to early-exit and deep-ensemble baselines (typically $\sim$40--60% smaller and $\sim$25--35% faster), with several competing methods at similar accuracy often exceeding MCU memory limits. On corrupted streams, it improves accuracy-drop event detection by multiple AUPRC points and maintains strong failure detection (AUROC $\approx 0.9$) in a single forward pass. By grounding uncertainty in layer-to-layer dynamics rather than solely in output confidence, SNAP-UQ offers a novel, resource-efficient basis for robust TinyML monitoring. Our code is available at: https://github.com/Ism-ail11/SNAP-UQ",Poster,"probabilistic methods (Bayesian methods, variational inference, sampling, UQ, etc.)","TinyML, uncertainty quantification, single-pass inference, depth-wise next-activation prediction, selective prediction, on-device monitoring","4, 4, 6, 8","2, 3, 3, 3","2, 3, 2, 3","3, 3, 3, 4","3, 2, 3, 4",https://openreview.net/pdf?id=YdK1ZRhrKi,0.4595203765366692,Inference Optimisation,high,The paper introduces an algorithm to optimize inference latency and memory usage for uncertainty estimation on resource-constrained devices. This aligns with inference-time algorithm optimization under strict compute budgets.,0.41270386112054475
https://openreview.net/forum?id=vBJKZ19XGY,Multi-Head Low-Rank Attention,"Long-context inference in large language models is bottlenecked by Key-Value (KV) cache loading during the decoding stage, where the sequential nature of generation requires repeatedly transferring the KV cache from off-chip to on-chip memory at each step. Recent architectures like Multi-Head Latent Attention (MLA) significantly reduce the KV cache size to $4.5d_h$ per token per layer while maintaining high model quality. However, when using tensor parallelism (TP) with sufficient devices for inference, MLA still decodes slower than Grouped-Query Attention (GQA) because its single latent vector cannot be sharded, forcing each device to load $4.5 d_h$ versus $2 d_h$ for GQA. In this work, we propose Multi-Head Low-Rank Attention (MLRA), a TP-friendly attention mechanism that slashes the per-device KV cache under TP to just $1.5 d_h$. Extensive experiments show that MLRA achieves state-of-the-art perplexity and downstream task performance, while also delivering a 2.8$\times$ decoding speedup over MLA.",Poster,"foundation or frontier models, including LLMs","ML System, Efficient Decoding","6, 6, 6, 6","3, 3, 3, 4","4, 2, 3, 3","2, 3, 3, 3","2, 3, 3, 3",https://openreview.net/pdf?id=vBJKZ19XGY,0.4265864491544423,Inference Optimisation,high,The paper proposes a new attention mechanism specifically designed to reduce KV cache memory usage and improve decoding speed during inference. This aligns directly with inference optimization goals rather than general infrastructure or training methods.,0.40702013508526486
https://openreview.net/forum?id=fGGcovg6oW,Variational Reasoning for Language Models,"We introduce a **variational reasoning** framework for language models that treats thinking traces as latent variables and optimizes them through variational inference. Starting from the evidence lower bound (ELBO), we extend it to a multi-trace objective for tighter bounds and propose a forward-KL formulation that stabilizes the training of the variational posterior. We further show that rejection sampling finetuning and binary-reward RL, including GRPO, can be interpreted as local forward-KL objectives, where *an implicit weighting by model accuracy* naturally arises from the derivation and reveals a previously unnoticed bias toward easier questions. We empirically validate our method on the Qwen 2.5 and Qwen 3 model families across a wide range of reasoning tasks. Overall, our work provides a principled probabilistic perspective that unifies variational inference with RL-style methods and yields stable objectives for improving the reasoning ability of language models.",Poster,"foundation or frontier models, including LLMs","Language Models, Variational Reasoning, Reinforcement Learning","4, 6, 6, 6, 8","3, 2, 4, 1, 3","4, 4, 3, 3, 3","3, 2, 3, 2, 3","3, 2, 3, 3, 3",https://openreview.net/pdf?id=fGGcovg6oW,0.17967488927661945,Inference Optimisation,high,"The paper introduces a framework for optimizing thinking traces as latent variables to improve reasoning, aligning directly with the chain-of-thought reasoning focus of this category. Although it involves training objectives, the core contribution targets reasoning mechanisms rather than general training infrastructure.",0.40421158392914264
https://openreview.net/forum?id=i36E5Ezm0H,"Prune Redundancy, Preserve Essence: Vision Token Compression in VLMs via Synergistic Importance-Diversity","Vision-language models (VLMs) face significant computational inefficiencies caused by excessive generation of visual tokens. While prior work shows that a large fraction of visual tokens are redundant, existing compression methods struggle to balance \textit{importance preservation} and \textit{information diversity}. To address this, we propose $\textbf{PruneSID}$, a training-free Synergistic Importance-Diversity approach featuring a two-stage pipeline: (1) Principle Semantic Components Analysis (PSCA) for clustering tokens into semantically coherent groups, ensuring comprehensive concept coverage, and (2) Intra-group Non-Maximum Suppression (NMS) for pruning redundant tokens while preserving key representative tokens within each group. Additionally, $\textbf{PruneSID}$ incorporates an information-aware dynamic compression ratio mechanism that optimizes token compression rates based on image complexity, enabling more effective average information preservation across diverse scenes. Extensive experiments demonstrate state-of-the-art performance, achieving $\textbf{96.3}$% accuracy on LLaVA-1.5 with only $\textbf{11.1}$% token retention, and $\textbf{92.8}$% accuracy at extreme compression rates ($\textbf{5.6}$%) on LLaVA-NeXT, outperforming prior methods by $\textbf{2.5}$% with $\textbf{7.8}$x faster prefilling speed compared to the original model. Our framework generalizes across diverse VLMs and both image and video modalities, showcasing strong cross-modal versatility.",Poster,"applications to computer vision, audio, language, and other modalities","efficient vlms, visual token compression","4, 6, 6, 6","3, 4, 3, 3","4, 4, 4, 4","3, 3, 3, 3","3, 3, 3, 2",https://openreview.net/pdf?id=i36E5Ezm0H,0.3681228682706329,Inference Optimisation,high,"The paper proposes a training-free method to compress visual tokens in VLMs, significantly improving prefilling speed and computational efficiency during inference. This aligns directly with inference optimization techniques aimed at reducing test-time compute costs.",0.4032343284662381
https://openreview.net/forum?id=46LbXtFgBm,IVC-Prune: Revealing the Implicit Visual Coordinates in LVLMs for Vision Token Pruning,"Large Vision-Language Models (LVLMs) achieve impressive performance across multiple tasks. A significant challenge, however, is their prohibitive inference cost when processing high-resolution visual inputs. While visual token pruning has emerged as a promising solution, existing methods that primarily focus on semantic relevance often discard tokens that are crucial for spatial reasoning. We address this gap through a novel insight into how LVLMs process spatial reasoning. Specifically, we reveal that LVLMs implicitly establish visual coordinate systems through Rotary Position Embeddings (RoPE), where specific token positions serve as implicit visual coordinates (IVC tokens) that are essential for spatial reasoning. Based on this insight, we propose IVC-Prune, a training-free, prompt-aware pruning strategy that retains both IVC tokens and semantically relevant foreground tokens. IVC tokens are identified by theoretically analyzing the mathematical properties of RoPE, targeting positions at which its rotation matrices approximate identity matrix or the $90^\circ$ rotation matrix. Foreground tokens are identified through a robust two-stage process: semantic seed discovery followed by contextual refinement via value-vector similarity.  Extensive evaluations across four representative LVLMs and twenty diverse benchmarks show that IVC-Prune reduces visual tokens by approximately 50\% while maintaining $\geq$ 99\% of the original performance and even achieving improvements on several benchmarks.",Poster,"foundation or frontier models, including LLMs","Large Vision Lanuage Model, Token Pruning","4, 6, 6, 8","3, 3, 3, 3","4, 4, 2, 4","3, 3, 2, 3","2, 3, 3, 3",https://openreview.net/pdf?id=46LbXtFgBm,0.24612044364062513,Inference Optimisation,high,The paper proposes a token pruning method to reduce the inference cost of Large Vision-Language Models without training. This directly addresses test-time compute efficiency and inference-time algorithms.,0.40063554732315565
https://openreview.net/forum?id=Dw034qKrP5,RL of Thoughts: Navigating LLM Reasoning with Inference-time Reinforcement Learning,"Despite rapid advancements in large language models (LLMs), the token-level autoregressive nature constrains their complex reasoning capabilities.
To enhance LLM reasoning, inference-time techniques, including Chain/Tree/Graph-of-Thought(s), successfully improve the performance, as they are fairly cost-effective by guiding reasoning through external logical structures without modifying LLMs' parameters.
However, these manually predefined, task-agnostic frameworks are applied uniformly across diverse tasks, lacking adaptability.
To improve this, we propose **RL-of-Thoughts (RLoT)**, where we train a lightweight navigator model with reinforcement learning (RL) to generate task-adaptive logical structures at inference time, enhancing LLM reasoning.
Specifically, we design five basic logic blocks from the perspective of human cognition.
During the reasoning process, the trained RL navigator dynamically selects the suitable logic blocks and combines them into task-specific logical structures according to problem characteristics.
Experiments across multiple reasoning benchmarks (AIME, MATH, GPQA, etc.) with multiple LLMs (GPT, Llama, Qwen, and DeepSeek) illustrate that RLoT outperforms established inference-time techniques in most cases and improves up to 13.4% in challenging situations.
Remarkably, with less than 3K parameters, our RL navigator is able to make sub-10B LLMs comparable to 100B-scale counterparts.
Moreover, the RL navigator demonstrates strong transferability: a model trained on one specific LLM-task pair can effectively generalize to unseen LLMs and tasks.
Our code is open-source at https://anonymous.4open.science/r/RL-LLM-Reasoning-1A30.",Poster,reinforcement learning,"Large language models, reasoning, reinforcement learning","4, 6, 6, 8","3, 3, 3, 1","3, 3, 4, 4","2, 3, 3, 3","3, 3, 3, 2",https://openreview.net/pdf?id=Dw034qKrP5,0.24612044364062513,Inference Optimisation,high,The paper introduces a reinforcement learning-based navigator to dynamically construct logical structures for LLM reasoning during inference. This focuses on inference-time adaptation and improving chain-of-thought processes without model parameter updates.,0.40063554732315565
https://openreview.net/forum?id=sjnErRHXf3,Hallucination Begins Where Saliency Drops,"Recent studies have investigated attention dynamics in large vision language models (LVLMs), yet existing methods remain limited in reliably distinguishing hallucinated from correct outputs — primarily because they rely solely on forward-pass attention, ignoring gradient-based signals that reveal how token influence propagates through the model. To bridge this gap, we introduce \textbf{LVLMs-Saliency}, an \textit{gradient-aware diagnostic tool} that quantifies the grounding strength of each output token by fusing attention weights with their gradients. Through analysis, we identify a decisive pattern: \textit{Hallucinations occur when prior output tokens shows low saliency to the next token prediction}, indicating a failure of contextual memory. Building on this insight, we propose a dual-mechanism inference-time framework: (1) Saliency-Guided Rejection Sampling (SGRS), which dynamically filters candidate tokens during decoding by rejecting those with saliency below a context-adaptive threshold, thereby preventing coherence-breaking tokens from entering the sequence; and (2) Local Coherence Reinforcement (LocoRE), a lightweight plug-and-play module that strengthens attention from the current token to its most recent outputs, actively counteracting the “forgetting” behavior identified by LVLMs-Saliency. Experimental results demonstrate that our method significantly reduces hallucinations across multiple LVLMs, offering a robust and interpretable solution to improve model reliability.",Oral,"foundation or frontier models, including LLMs","LVLMs-Saliency,  Saliency-Guided Rejection Sampling,   Local Coherence Reinforcement,  Hallucination","4, 6, 6, 8","3, 3, 2, 4","4, 3, 3, 4","2, 3, 3, 3","2, 3, 3, 3",https://openreview.net/pdf?id=sjnErRHXf3,0.24612044364062513,Inference Optimisation,high,The paper proposes an inference-time framework and decoding strategies to mitigate hallucinations in vision-language models. This aligns directly with the category's focus on inference-time adaptation and algorithms.,0.40063554732315565
https://openreview.net/forum?id=hfMfYMoRLk,A Training-Free Framework for Long Video Understanding via Video-Query-Options Similarity,"Multimodal Large Language Models (MLLMs) have achieved remarkable success in image and short video understanding tasks, but their performance on hour-long videos remains limited due to constraint of input token capacity. Existing approaches often require costly training procedures, hindering their adaptability to rapidly evolving MLLM architectures. In this paper, we propose a training-free framework for long video understanding, integrating three key innovations: Adaptive Frame Sampling (AFS), Dynamic Resolution Allocation (DRA), and Video-Query-Options Similarity (VQOS). AFS adaptively increases frame sampling density in highly relevant video segments to preserve critical temporal details, while DRA reduces spatial resolution in less relevant segments to suppress redundant information. VQOS enhances similarity calculation by prompting MLLMs to generate candidate answer options, fusing queries with options to refine relevance estimation. Mirroring human cognitive processes (hypothesis generation → focused verification → irrelevance filtering), our framework effectively improve model accuracy without fine-tuning. The method is implemented on LLaVA-Video and Qwen2.5-VL respectively, and experimental results show our method could achieve state-of-the-art performances over 5 mainstream benchmarks. More visualization results and code are available in the Appendix.",Poster,"applications to computer vision, audio, language, and other modalities","long video understanding, multimodal large language model","4, 6, 8","2, 3, 3","3, 4, 4","2, 3, 4","2, 3, 3",https://openreview.net/pdf?id=hfMfYMoRLk,0.3618687153723144,Inference Optimisation,high,The paper introduces a training-free framework that optimizes token usage and frame sampling during inference to handle long video contexts efficiently. This aligns directly with inference-time adaptation and compute budget allocation strategies within multimodal models.,0.3971606008792158
https://openreview.net/forum?id=RKzBRfV6J8,Knowing When to Quit: Probabilistic Early Exits for Speech Separation Networks,"In recent years, deep learning-based single-channel speech separation has improved
considerably, in large part driven by increasingly compute- and parameter-efficient
neural network architectures. Most such architectures are, however, designed with a
fixed compute and parameter budget, and consequently cannot scale to varying compute
demands or resources, which limits their use in embedded and heterogeneous devices such
as mobile phones and hearables.
To enable such use-cases we design a neural network architecture for speech separation
and enhancement capable of early-exit, and we propose an uncertainty-aware
probabilistic framework to jointly model the clean speech signal and error variance
which we use to derive probabilistic early-exit conditions in terms of desired
signal-to-noise ratios.
We evaluate our methods on both speech separation and enhancement tasks where we
demonstrate that early-exit capabilities can be introduced without compromising
reconstruction, and that our early-exit conditions are well-calibrated on training data
and can easily be post-calibrated on validation data, leading to large energy savings
when used with early-exit over single-exit baselines.
Our framework enables fine-grained dynamic compute-scaling of neural networks while
achieving state-of-the-art performance and interpretable exit conditions.",Poster,"applications to computer vision, audio, language, and other modalities","speech separation, speech enhancement, deep learning, early exit, dynamic neural networks","4, 4, 6, 6, 8","3, 2, 4, 3, 4","4, 3, 5, 4, 4","3, 2, 4, 2, 3","2, 2, 4, 3, 3",https://openreview.net/pdf?id=RKzBRfV6J8,0.1876680737427566,Inference Optimisation,high,"The paper introduces probabilistic early-exit mechanisms to enable dynamic compute-scaling during inference for speech separation networks. This directly addresses test-time compute allocation and efficiency, fitting the inference optimization category.",0.3950872928361572
https://openreview.net/forum?id=ctspw4CqbS,Plan and Budget: Effective and Efficient Test-Time Scaling on Reasoning Large Language Models,"Large Language Models (LLMs) have achieved remarkable success in complex reasoning tasks, but their inference remains computationally inefficient. We observe a common failure mode in many prevalent LLMs, overthinking, where models generate verbose and tangential reasoning traces even for simple queries. Recent works have tried to mitigate this by enforcing fixed token budgets, however, this can lead to underthinking, especially on harder problems. Through empirical analysis, we identify that this inefficiency often stems from unclear problem-solving strategies. To formalize this, we develop a theoretical model, BAM (Budget Allocation Model), which models reasoning as a sequence of sub-questions with varying uncertainty, and introduce the E3 metric to capture the trade-off between correctness and computation efficiency. Building on theoretical results from BAM, we propose Plan-and-Budget, a model-agnostic, test-time framework that decomposes complex queries into sub-questions and allocates token budgets based on estimated complexity using adaptive scheduling. Plan-and-Budget improves reasoning efficiency across a range of tasks and models, achieving up to 70% accuracy gains, 39% token reduction, and 193.8% improvement in E3. Notably, it elevates a smaller model (DS-Qwen-32B) to match the efficiency of a larger model (DS-LLaMA-70B), demonstrating Plan-and-Budget’s ability to close performance gaps without retraining. Our code is available at anonymous.4open.science/r/P-and-B-6513/.",Poster,"foundation or frontier models, including LLMs","Large Language Model, Test-Time Compute, Reasoning, Effectiveness, Efficiency","2, 4, 8, 8, 8","3, 3, 4, 3, 3","4, 4, 3, 2, 3","2, 3, 4, 3, 3","2, 2, 3, 3, 4",https://openreview.net/pdf?id=ctspw4CqbS,0.262998676314209,Inference Optimisation,high,The paper proposes a test-time framework for token budget allocation and query decomposition to improve LLM reasoning efficiency. This directly aligns with inference optimization through test-time compute scaling and adaptive scheduling.,0.39137289099453604
https://openreview.net/forum?id=T1h5em349L,InftyThink: Breaking the Length Limits of Long-Context Reasoning in Large Language Models,"Advanced reasoning in large language models has achieved remarkable performance on challenging tasks, but the prevailing long-context reasoning paradigm faces critical limitations: quadratic computational scaling with sequence length, reasoning constrained by maximum context boundaries, and performance degradation beyond pre-training context windows. Existing approaches primarily compress reasoning chains without addressing the fundamental scaling problem. To overcome these challenges, we introduce InftyThink, a paradigm that transforms monolithic reasoning into an iterative process with intermediate summarization. By interleaving short reasoning segments with concise progress summaries, our approach enables unbounded reasoning depth while maintaining bounded computational costs. This creates a characteristic sawtooth memory pattern that significantly reduces computational complexity compared to traditional approaches. Furthermore, we develop a methodology for reconstructing long-context reasoning datasets into our iterative format, transforming OpenR1-Math into 333K training instances. Experiments across multiple model architectures demonstrate that our approach reduces computational costs while improving performance, with Qwen2.5-Math-7B showing 3-13% improvements across MATH500, AIME24, and GPQA_diamond benchmarks. Our work challenges the assumed trade-off between reasoning depth and computational efficiency, providing a more scalable approach to complex reasoning without architectural modifications.",Poster,"foundation or frontier models, including LLMs","LLM Reasoning, Context Management, Efficient Reasoning","2, 6, 6, 8","3, 3, 3, 3","4, 4, 4, 3","2, 2, 3, 3","3, 3, 3, 3",https://openreview.net/pdf?id=T1h5em349L,-0.08213398102560635,Inference Optimisation,high,The paper introduces an iterative reasoning paradigm designed to reduce computational costs and extend context limits during task solving. This aligns with inference optimization focused on test-time compute scaling and efficient chain-of-thought generation.,0.3910464979037091
